,target
35401,5
35402,3
35403,9
35404,8
35405,5
35406,6
35407,9
35408,0
35409,7
35410,5
35411,6
35412,6
35413,5
35414,2
35415,9
35416,1
35417,6
35418,2
35419,5
35420,3
35421,7
35422,7
35423,1
35424,9
35425,9
35426,8
35427,9
35428,1
35429,3
35430,4
35431,6
35432,9
35433,7
35434,0
35435,6
35436,7
35437,1
35438,3
35439,7
35440,0
35441,9
35442,5
35443,0
35444,9
35445,0
35446,5
35447,0
35448,7
35449,1
35450,3
35451,0
35452,4
35453,3
35454,0
35455,2
35456,7
35457,6
35458,5
35459,4
35460,3
35461,4
35462,7
35463,8
35464,5
35465,2
35466,1
35467,1
35468,5
35469,8
35470,5
35471,8
35472,2
35473,7
35474,5
35475,1
35476,8
35477,4
35478,8
35479,2
35480,1
35481,3
35482,0
35483,8
35484,0
35485,1
35486,0
35487,6
35488,1
35489,6
35490,1
35491,8
35492,4
35493,2
35494,7
35495,0
35496,6
35497,6
35498,9
35499,6
35500,5
35501,2
35502,0
35503,3
35504,1
35505,3
35506,8
35507,3
35508,3
35509,0
35510,5
35511,5
35512,2
35513,2
35514,1
35515,8
35516,4
35517,0
35518,3
35519,0
35520,5
35521,2
35522,7
35523,6
35524,4
35525,1
35526,5
35527,1
35528,8
35529,7
35530,0
35531,6
35532,6
35533,1
35534,5
35535,1
35536,9
35537,0
35538,7
35539,5
35540,3
35541,0
35542,7
35543,2
35544,8
35545,8
35546,5
35547,7
35548,4
35549,3
35550,5
35551,4
35552,1
35553,0
35554,4
35555,5
35556,9
35557,8
35558,6
35559,2
35560,0
35561,2
35562,9
35563,6
35564,3
35565,9
35566,9
35567,3
35568,9
35569,4
35570,8
35571,5
35572,0
35573,0
35574,2
35575,5
35576,6
35577,5
35578,4
35579,7
35580,5
35581,2
35582,4
35583,6
35584,0
35585,4
35586,2
35587,3
35588,3
35589,0
35590,5
35591,4
35592,7
35593,2
35594,2
35595,1
35596,5
35597,1
35598,0
35599,3
35600,1
35601,6
35602,6
35603,3
35604,4
35605,0
35606,5
35607,0
35608,9
35609,3
35610,1
35611,3
35612,7
35613,0
35614,4
35615,2
35616,5
35617,5
35618,8
35619,2
35620,4
35621,1
35622,4
35623,3
35624,0
35625,3
35626,1
35627,2
35628,9
35629,1
35630,3
35631,0
35632,9
35633,3
35634,0
35635,1
35636,0
35637,0
35638,5
35639,5
35640,7
35641,2
35642,8
35643,9
35644,6
35645,2
35646,6
35647,0
35648,1
35649,0
35650,0
35651,7
35652,7
35653,6
35654,4
35655,4
35656,0
35657,5
35658,9
35659,1
35660,4
35661,7
35662,8
35663,5
35664,4
35665,5
35666,6
35667,7
35668,3
35669,2
35670,2
35671,0
35672,7
35673,9
35674,3
35675,3
35676,9
35677,3
35678,9
35679,0
35680,1
35681,6
35682,6
35683,3
35684,1
35685,4
35686,1
35687,5
35688,6
35689,8
35690,1
35691,8
35692,2
35693,2
35694,0
35695,1
35696,7
35697,9
35698,4
35699,6
35700,9
35701,2
35702,7
35703,9
35704,8
35705,7
35706,9
35707,5
35708,9
35709,6
35710,7
35711,1
35712,9
35713,6
35714,1
35715,3
35716,4
35717,5
35718,6
35719,6
35720,1
35721,9
35722,1
35723,5
35724,2
35725,8
35726,7
35727,2
35728,3
35729,5
35730,1
35731,7
35732,4
35733,2
35734,1
35735,6
35736,6
35737,3
35738,2
35739,7
35740,7
35741,6
35742,6
35743,8
35744,5
35745,2
35746,1
35747,8
35748,2
35749,6
35750,6
35751,4
35752,0
35753,9
35754,0
35755,0
35756,6
35757,4
35758,7
35759,9
35760,6
35761,1
35762,5
35763,2
35764,9
35765,2
35766,3
35767,2
35768,9
35769,5
35770,1
35771,2
35772,0
35773,1
35774,8
35775,2
35776,0
35777,9
35778,6
35779,5
35780,3
35781,0
35782,0
35783,5
35784,9
35785,8
35786,7
35787,2
35788,8
35789,1
35790,9
35791,0
35792,6
35793,3
35794,5
35795,5
35796,7
35797,2
35798,5
35799,8
35800,6
35801,1
35802,0
35803,3
35804,9
35805,3
35806,6
35807,8
35808,8
35809,2
35810,7
35811,7
35812,3
35813,9
35814,2
35815,0
35816,4
35817,1
35818,0
35819,5
35820,5
35821,8
35822,2
35823,8
35824,1
35825,2
35826,5
35827,3
35828,2
35829,5
35830,3
35831,2
35832,9
35833,4
35834,0
35835,6
35836,7
35837,8
35838,2
35839,4
35840,2
35841,6
35842,6
35843,2
35844,1
35845,5
35846,7
35847,1
35848,4
35849,1
35850,5
35851,3
35852,2
35853,2
35854,6
35855,9
35856,8
35857,8
35858,0
35859,8
35860,5
35861,0
35862,2
35863,0
35864,6
35865,4
35866,2
35867,1
35868,8
35869,9
35870,2
35871,0
35872,1
35873,9
35874,6
35875,6
35876,9
35877,0
35878,3
35879,1
35880,0
35881,2
35882,2
35883,2
35884,9
35885,4
35886,1
35887,2
35888,3
35889,8
35890,8
35891,0
35892,9
35893,8
35894,7
35895,6
35896,5
35897,0
35898,0
35899,3
35900,1
35901,1
35902,2
35903,6
35904,0
35905,5
35906,0
35907,1
35908,3
35909,7
35910,3
35911,5
35912,1
35913,8
35914,5
35915,5
35916,8
35917,1
35918,9
35919,0
35920,2
35921,0
35922,4
35923,2
35924,0
35925,2
35926,2
35927,0
35928,4
35929,0
35930,0
35931,2
35932,5
35933,1
35934,9
35935,5
35936,7
35937,1
35938,4
35939,8
35940,9
35941,3
35942,8
35943,9
35944,0
35945,5
35946,5
35947,7
35948,6
35949,2
35950,0
35951,8
35952,3
35953,1
35954,2
35955,9
35956,1
35957,3
35958,1
35959,2
35960,6
35961,3
35962,9
35963,1
35964,4
35965,0
35966,0
35967,4
35968,1
35969,8
35970,3
35971,4
35972,1
35973,3
35974,3
35975,9
35976,7
35977,0
35978,9
35979,3
35980,7
35981,6
35982,3
35983,1
35984,5
35985,9
35986,0
35987,3
35988,4
35989,2
35990,2
35991,7
35992,0
35993,7
35994,4
35995,5
35996,1
35997,3
35998,3
35999,7
36000,5
36001,3
36002,9
36003,4
36004,7
36005,0
36006,2
36007,6
36008,4
36009,8
36010,5
36011,1
36012,1
36013,1
36014,9
36015,9
36016,4
36017,0
36018,1
36019,2
36020,3
36021,2
36022,7
36023,8
36024,5
36025,9
36026,6
36027,4
36028,8
36029,8
36030,5
36031,2
36032,0
36033,8
36034,4
36035,1
36036,5
36037,4
36038,9
36039,3
36040,0
36041,5
36042,3
36043,2
36044,6
36045,5
36046,9
36047,5
36048,8
36049,2
36050,5
36051,4
36052,3
36053,0
36054,7
36055,4
36056,4
36057,1
36058,6
36059,3
36060,2
36061,7
36062,5
36063,1
36064,1
36065,8
36066,2
36067,7
36068,1
36069,5
36070,3
36071,2
36072,0
36073,0
36074,3
36075,9
36076,4
36077,5
36078,2
36079,3
36080,9
36081,4
36082,2
36083,5
36084,2
36085,5
36086,2
36087,1
36088,6
36089,6
36090,0
36091,4
36092,9
36093,0
36094,4
36095,9
36096,9
36097,8
36098,2
36099,9
36100,5
36101,4
36102,8
36103,2
36104,7
36105,3
36106,9
36107,2
36108,1
36109,9
36110,4
36111,5
36112,2
36113,0
36114,8
36115,4
36116,9
36117,5
36118,0
36119,2
36120,5
36121,1
36122,9
36123,9
36124,6
36125,8
36126,3
36127,3
36128,0
36129,0
36130,9
36131,8
36132,5
36133,6
36134,7
36135,0
36136,6
36137,8
36138,3
36139,3
36140,9
36141,9
36142,7
36143,3
36144,4
36145,0
36146,5
36147,0
36148,3
36149,4
36150,8
36151,3
36152,2
36153,7
36154,0
36155,6
36156,4
36157,1
36158,9
36159,3
36160,1
36161,4
36162,7
36163,2
36164,6
36165,0
36166,1
36167,9
36168,6
36169,5
36170,3
36171,2
36172,6
36173,7
36174,3
36175,7
36176,9
36177,7
36178,7
36179,3
36180,6
36181,0
36182,0
36183,2
36184,7
36185,7
36186,1
36187,5
36188,1
36189,6
36190,4
36191,1
36192,5
36193,3
36194,4
36195,2
36196,4
36197,1
36198,8
36199,5
36200,0
36201,9
36202,3
36203,1
36204,4
36205,4
36206,2
36207,1
36208,0
36209,9
36210,4
36211,5
36212,7
36213,1
36214,1
36215,9
36216,3
36217,2
36218,0
36219,2
36220,2
36221,9
36222,7
36223,5
36224,0
36225,9
36226,2
36227,8
36228,8
36229,4
36230,3
36231,0
36232,7
36233,6
36234,1
36235,6
36236,0
36237,3
36238,9
36239,1
36240,3
36241,7
36242,3
36243,1
36244,9
36245,3
36246,7
36247,8
36248,9
36249,7
36250,6
36251,4
36252,8
36253,3
36254,1
36255,7
36256,4
36257,5
36258,7
36259,0
36260,6
36261,4
36262,5
36263,4
36264,4
36265,9
36266,8
36267,2
36268,0
36269,0
36270,5
36271,3
36272,8
36273,2
36274,9
36275,0
36276,3
36277,5
36278,1
36279,5
36280,0
36281,6
36282,9
36283,2
36284,6
36285,6
36286,8
36287,2
36288,0
36289,4
36290,2
36291,3
36292,1
36293,7
36294,1
36295,4
36296,4
36297,7
36298,2
36299,3
36300,8
36301,2
36302,2
36303,4
36304,0
36305,3
36306,3
36307,7
36308,3
36309,2
36310,9
36311,2
36312,7
36313,1
36314,3
36315,0
36316,0
36317,1
36318,1
36319,5
36320,8
36321,9
36322,8
36323,1
36324,0
36325,7
36326,0
36327,0
36328,9
36329,4
36330,6
36331,3
36332,4
36333,8
36334,6
36335,2
36336,6
36337,0
36338,8
36339,0
36340,7
36341,8
36342,9
36343,6
36344,8
36345,0
36346,9
36347,3
36348,0
36349,0
36350,3
36351,8
36352,0
36353,8
36354,7
36355,0
36356,1
36357,6
36358,6
36359,3
36360,9
36361,5
36362,4
36363,6
36364,2
36365,9
36366,1
36367,3
36368,9
36369,6
36370,2
36371,3
36372,1
36373,9
36374,7
36375,4
36376,2
36377,7
36378,0
36379,0
36380,3
36381,1
36382,3
36383,7
36384,1
36385,7
36386,9
36387,1
36388,6
36389,8
36390,5
36391,0
36392,8
36393,9
36394,0
36395,2
36396,5
36397,9
36398,1
36399,9
36400,4
36401,1
36402,4
36403,9
36404,6
36405,0
36406,8
36407,3
36408,9
36409,5
36410,1
36411,9
36412,1
36413,0
36414,1
36415,5
36416,7
36417,9
36418,5
36419,6
36420,2
36421,1
36422,3
36423,9
36424,8
36425,3
36426,3
36427,3
36428,4
36429,2
36430,8
36431,3
36432,0
36433,0
36434,9
36435,0
36436,5
36437,8
36438,8
36439,5
36440,9
36441,5
36442,3
36443,7
36444,8
36445,4
36446,0
36447,9
36448,4
36449,7
36450,9
36451,5
36452,1
36453,8
36454,2
36455,3
36456,2
36457,7
36458,0
36459,0
36460,6
36461,1
36462,0
36463,0
36464,8
36465,0
36466,3
36467,6
36468,3
36469,0
36470,6
36471,9
36472,5
36473,8
36474,7
36475,5
36476,9
36477,9
36478,4
36479,2
36480,1
36481,3
36482,0
36483,3
36484,8
36485,5
36486,1
36487,7
36488,6
36489,4
36490,9
36491,7
36492,7
36493,9
36494,0
36495,2
36496,6
36497,9
36498,1
36499,6
36500,2
36501,4
36502,4
36503,7
36504,3
36505,1
36506,2
36507,4
36508,2
36509,8
36510,3
36511,2
36512,1
36513,5
36514,7
36515,1
36516,6
36517,4
36518,7
36519,1
36520,4
36521,4
36522,6
36523,9
36524,4
36525,2
36526,2
36527,2
36528,0
36529,6
36530,1
36531,1
36532,1
36533,8
36534,2
36535,0
36536,3
36537,0
36538,8
36539,8
36540,2
36541,5
36542,1
36543,5
36544,8
36545,8
36546,9
36547,8
36548,2
36549,7
36550,1
36551,8
36552,7
36553,1
36554,0
36555,0
36556,0
36557,3
36558,7
36559,6
36560,0
36561,1
36562,7
36563,8
36564,0
36565,6
36566,0
36567,0
36568,3
36569,9
36570,0
36571,9
36572,7
36573,4
36574,2
36575,0
36576,0
36577,4
36578,0
36579,5
36580,7
36581,3
36582,2
36583,8
36584,0
36585,6
36586,4
36587,4
36588,0
36589,6
36590,5
36591,3
36592,5
36593,5
36594,8
36595,8
36596,3
36597,8
36598,6
36599,6
36600,9
36601,9
36602,4
36603,7
36604,2
36605,0
36606,0
36607,1
36608,7
36609,0
36610,1
36611,0
36612,9
36613,4
36614,1
36615,2
36616,0
36617,9
36618,4
36619,7
36620,6
36621,2
36622,2
36623,8
36624,9
36625,7
36626,2
36627,3
36628,2
36629,2
36630,1
36631,6
36632,6
36633,1
36634,3
36635,1
36636,0
36637,1
36638,2
36639,9
36640,4
36641,3
36642,7
36643,9
36644,3
36645,6
36646,6
36647,6
36648,8
36649,4
36650,4
36651,2
36652,3
36653,7
36654,0
36655,3
36656,8
36657,1
36658,2
36659,5
36660,3
36661,1
36662,0
36663,3
36664,8
36665,3
36666,1
36667,2
36668,0
36669,7
36670,1
36671,0
36672,6
36673,8
36674,4
36675,9
36676,8
36677,0
36678,0
36679,3
36680,8
36681,6
36682,6
36683,8
36684,1
36685,7
36686,9
36687,0
36688,1
36689,0
36690,7
36691,9
36692,8
36693,9
36694,2
36695,6
36696,4
36697,0
36698,4
36699,2
36700,7
36701,9
36702,8
36703,5
36704,7
36705,5
36706,1
36707,2
36708,1
36709,2
36710,9
36711,1
36712,4
36713,9
36714,6
36715,0
36716,7
36717,6
36718,0
36719,7
36720,4
36721,4
36722,0
36723,4
36724,8
36725,3
36726,0
36727,7
36728,8
36729,2
36730,5
36731,0
36732,0
36733,7
36734,0
36735,8
36736,4
36737,2
36738,9
36739,1
36740,7
36741,8
36742,0
36743,4
36744,5
36745,9
36746,8
36747,6
36748,6
36749,0
36750,0
36751,7
36752,2
36753,8
36754,3
36755,1
36756,2
36757,2
36758,2
36759,7
36760,5
36761,8
36762,5
36763,0
36764,5
36765,1
36766,3
36767,3
36768,2
36769,4
36770,3
36771,4
36772,1
36773,0
36774,2
36775,6
36776,7
36777,5
36778,1
36779,5
36780,4
36781,8
36782,0
36783,2
36784,3
36785,2
36786,1
36787,5
36788,3
36789,7
36790,1
36791,0
36792,6
36793,5
36794,5
36795,3
36796,4
36797,5
36798,0
36799,1
36800,0
36801,2
36802,4
36803,7
36804,6
36805,4
36806,2
36807,1
36808,5
36809,0
36810,9
36811,1
36812,5
36813,0
36814,3
36815,5
36816,4
36817,4
36818,6
36819,9
36820,6
36821,8
36822,1
36823,9
36824,2
36825,6
36826,0
36827,4
36828,6
36829,0
36830,4
36831,2
36832,4
36833,6
36834,1
36835,7
36836,7
36837,2
36838,3
36839,5
36840,9
36841,5
36842,7
36843,1
36844,2
36845,6
36846,2
36847,5
36848,1
36849,6
36850,5
36851,8
36852,6
36853,3
36854,6
36855,5
36856,8
36857,5
36858,8
36859,0
36860,5
36861,2
36862,6
36863,2
36864,9
36865,9
36866,9
36867,4
36868,1
36869,4
36870,5
36871,4
36872,4
36873,0
36874,3
36875,2
36876,5
36877,0
36878,7
36879,8
36880,2
36881,2
36882,4
36883,3
36884,6
36885,8
36886,0
36887,6
36888,9
36889,7
36890,1
36891,7
36892,6
36893,1
36894,9
36895,2
36896,6
36897,0
36898,5
36899,9
36900,0
36901,5
36902,6
36903,5
36904,9
36905,0
36906,9
36907,5
36908,0
36909,2
36910,0
36911,1
36912,0
36913,1
36914,3
36915,9
36916,9
36917,3
36918,0
36919,1
36920,4
36921,4
36922,3
36923,1
36924,9
36925,6
36926,6
36927,0
36928,3
36929,0
36930,7
36931,6
36932,2
36933,8
36934,8
36935,7
36936,7
36937,5
36938,0
36939,2
36940,1
36941,3
36942,3
36943,9
36944,0
36945,9
36946,4
36947,3
36948,2
36949,4
36950,7
36951,4
36952,5
36953,7
36954,1
36955,8
36956,6
36957,9
36958,1
36959,3
36960,0
36961,1
36962,4
36963,7
36964,3
36965,6
36966,5
36967,8
36968,1
36969,7
36970,7
36971,4
36972,0
36973,9
36974,8
36975,9
36976,1
36977,8
36978,0
36979,5
36980,0
36981,2
36982,2
36983,0
36984,3
36985,1
36986,8
36987,7
36988,8
36989,2
36990,1
36991,4
36992,3
36993,5
36994,7
36995,0
36996,1
36997,2
36998,1
36999,0
37000,8
37001,3
37002,0
37003,9
37004,5
37005,6
37006,7
37007,8
37008,2
37009,9
37010,0
37011,5
37012,8
37013,4
37014,0
37015,0
37016,9
37017,1
37018,9
37019,1
37020,2
37021,7
37022,4
37023,2
37024,9
37025,7
37026,3
37027,6
37028,1
37029,8
37030,2
37031,3
37032,7
37033,7
37034,6
37035,7
37036,5
37037,4
37038,4
37039,4
37040,8
37041,4
37042,2
37043,6
37044,1
37045,2
37046,0
37047,2
37048,5
37049,0
37050,3
37051,4
37052,6
37053,6
37054,8
37055,1
37056,0
37057,1
37058,5
37059,5
37060,3
37061,1
37062,4
37063,9
37064,6
37065,3
37066,2
37067,3
37068,2
37069,4
37070,5
37071,3
37072,9
37073,4
37074,1
37075,6
37076,6
37077,6
37078,0
37079,5
37080,7
37081,4
37082,2
37083,8
37084,3
37085,7
37086,6
37087,4
37088,5
37089,2
37090,8
37091,6
37092,1
37093,1
37094,3
37095,9
37096,5
37097,4
37098,3
37099,0
37100,3
37101,2
37102,7
37103,7
37104,6
37105,6
37106,5
37107,1
37108,9
37109,6
37110,6
37111,1
37112,7
37113,4
37114,7
37115,4
37116,0
37117,9
37118,8
37119,2
37120,9
37121,9
37122,1
37123,7
37124,5
37125,8
37126,3
37127,5
37128,2
37129,7
37130,8
37131,0
37132,9
37133,9
37134,5
37135,1
37136,8
37137,6
37138,1
37139,6
37140,3
37141,2
37142,9
37143,7
37144,3
37145,7
37146,1
37147,6
37148,3
37149,1
37150,5
37151,0
37152,0
37153,9
37154,1
37155,0
37156,8
37157,8
37158,6
37159,7
37160,7
37161,2
37162,5
37163,0
37164,7
37165,3
37166,0
37167,1
37168,0
37169,5
37170,1
37171,3
37172,2
37173,6
37174,0
37175,7
37176,2
37177,0
37178,1
37179,8
37180,0
37181,7
37182,7
37183,5
37184,2
37185,2
37186,5
37187,3
37188,9
37189,8
37190,8
37191,3
37192,3
37193,4
37194,5
37195,0
37196,7
37197,8
37198,2
37199,8
37200,9
37201,8
37202,0
37203,9
37204,0
37205,0
37206,4
37207,7
37208,7
37209,0
37210,9
37211,3
37212,1
37213,7
37214,2
37215,5
37216,8
37217,8
37218,8
37219,7
37220,6
37221,2
37222,1
37223,2
37224,2
37225,7
37226,9
37227,6
37228,9
37229,8
37230,7
37231,0
37232,5
37233,0
37234,2
37235,6
37236,6
37237,1
37238,0
37239,0
37240,6
37241,1
37242,4
37243,6
37244,0
37245,3
37246,8
37247,3
37248,3
37249,7
37250,0
37251,6
37252,0
37253,4
37254,1
37255,6
37256,8
37257,9
37258,7
37259,1
37260,9
37261,9
37262,6
37263,0
37264,0
37265,8
37266,5
37267,0
37268,4
37269,3
37270,5
37271,2
37272,4
37273,9
37274,3
37275,6
37276,9
37277,6
37278,3
37279,9
37280,7
37281,2
37282,3
37283,4
37284,2
37285,6
37286,6
37287,2
37288,3
37289,0
37290,1
37291,9
37292,6
37293,4
37294,3
37295,0
37296,2
37297,4
37298,0
37299,0
37300,2
37301,9
37302,7
37303,2
37304,7
37305,6
37306,1
37307,9
37308,8
37309,1
37310,4
37311,5
37312,6
37313,1
37314,0
37315,7
37316,2
37317,8
37318,5
37319,2
37320,8
37321,1
37322,8
37323,1
37324,1
37325,1
37326,2
37327,0
37328,5
37329,2
37330,1
37331,2
37332,8
37333,1
37334,3
37335,5
37336,6
37337,3
37338,6
37339,3
37340,2
37341,3
37342,2
37343,2
37344,5
37345,5
37346,7
37347,7
37348,3
37349,8
37350,9
37351,9
37352,2
37353,8
37354,1
37355,6
37356,3
37357,8
37358,6
37359,2
37360,5
37361,1
37362,6
37363,3
37364,1
37365,1
37366,8
37367,7
37368,3
37369,3
37370,5
37371,1
37372,2
37373,9
37374,0
37375,1
37376,1
37377,6
37378,6
37379,2
37380,3
37381,8
37382,7
37383,8
37384,0
37385,0
37386,4
37387,1
37388,0
37389,9
37390,8
37391,9
37392,8
37393,5
37394,8
37395,4
37396,2
37397,8
37398,9
37399,2
37400,7
37401,3
37402,1
37403,5
37404,7
37405,5
37406,4
37407,2
37408,1
37409,5
37410,5
37411,4
37412,8
37413,1
37414,3
37415,1
37416,1
37417,4
37418,9
37419,4
37420,6
37421,5
37422,0
37423,9
37424,4
37425,3
37426,7
37427,0
37428,8
37429,2
37430,2
37431,9
37432,6
37433,7
37434,2
37435,9
37436,4
37437,1
37438,9
37439,0
37440,9
37441,0
37442,0
37443,8
37444,1
37445,7
37446,0
37447,3
37448,1
37449,3
37450,9
37451,4
37452,5
37453,1
37454,7
37455,3
37456,2
37457,9
37458,3
37459,1
37460,6
37461,5
37462,8
37463,1
37464,9
37465,1
37466,6
37467,8
37468,5
37469,0
37470,1
37471,1
37472,7
37473,2
37474,0
37475,8
37476,8
37477,3
37478,9
37479,1
37480,8
37481,8
37482,3
37483,5
37484,9
37485,6
37486,5
37487,6
37488,6
37489,1
37490,9
37491,3
37492,4
37493,0
37494,8
37495,2
37496,9
37497,3
37498,3
37499,0
37500,0
37501,4
37502,5
37503,8
37504,4
37505,3
37506,5
37507,1
37508,3
37509,8
37510,5
37511,7
37512,7
37513,9
37514,1
37515,2
37516,9
37517,8
37518,7
37519,5
37520,1
37521,7
37522,0
37523,0
37524,2
37525,6
37526,8
37527,6
37528,5
37529,6
37530,3
37531,5
37532,8
37533,9
37534,9
37535,5
37536,5
37537,0
37538,9
37539,3
37540,4
37541,0
37542,4
37543,5
37544,3
37545,8
37546,0
37547,6
37548,2
37549,9
37550,3
37551,1
37552,3
37553,8
37554,6
37555,7
37556,8
37557,7
37558,7
37559,0
37560,5
37561,2
37562,3
37563,4
37564,5
37565,6
37566,7
37567,5
37568,2
37569,0
37570,9
37571,8
37572,2
37573,1
37574,3
37575,0
37576,8
37577,1
37578,9
37579,1
37580,1
37581,6
37582,4
37583,2
37584,9
37585,9
37586,5
37587,9
37588,0
37589,1
37590,8
37591,2
37592,0
37593,3
37594,2
37595,2
37596,8
37597,7
37598,1
37599,3
37600,3
37601,2
37602,5
37603,5
37604,5
37605,2
37606,3
37607,5
37608,3
37609,7
37610,4
37611,4
37612,1
37613,0
37614,2
37615,1
37616,8
37617,0
37618,4
37619,5
37620,8
37621,5
37622,3
37623,8
37624,2
37625,0
37626,8
37627,2
37628,9
37629,8
37630,2
37631,4
37632,7
37633,5
37634,8
37635,1
37636,7
37637,5
37638,2
37639,1
37640,0
37641,8
37642,3
37643,1
37644,4
37645,2
37646,2
37647,2
37648,7
37649,1
37650,1
37651,8
37652,4
37653,0
37654,4
37655,1
37656,3
37657,0
37658,8
37659,3
37660,0
37661,2
37662,4
37663,0
37664,6
37665,1
37666,2
37667,1
37668,3
37669,0
37670,1
37671,6
37672,1
37673,0
37674,7
37675,1
37676,2
37677,8
37678,1
37679,8
37680,2
37681,7
37682,6
37683,9
37684,6
37685,8
37686,8
37687,6
37688,3
37689,1
37690,0
37691,1
37692,3
37693,2
37694,1
37695,1
37696,1
37697,8
37698,8
37699,6
37700,4
37701,1
37702,8
37703,1
37704,9
37705,1
37706,1
37707,9
37708,2
37709,0
37710,8
37711,9
37712,8
37713,5
37714,1
37715,8
37716,8
37717,0
37718,7
37719,3
37720,8
37721,1
37722,4
37723,2
37724,1
37725,0
37726,1
37727,1
37728,7
37729,7
37730,1
37731,3
37732,2
37733,6
37734,7
37735,7
37736,7
37737,2
37738,8
37739,7
37740,9
37741,1
37742,0
37743,6
37744,4
37745,2
37746,7
37747,6
37748,7
37749,0
37750,1
37751,4
37752,5
37753,1
37754,9
37755,9
37756,3
37757,0
37758,0
37759,4
37760,8
37761,1
37762,5
37763,8
37764,4
37765,6
37766,8
37767,2
37768,1
37769,7
37770,7
37771,8
37772,4
37773,3
37774,4
37775,1
37776,0
37777,3
37778,0
37779,0
37780,3
37781,9
37782,3
37783,6
37784,6
37785,4
37786,2
37787,3
37788,3
37789,9
37790,2
37791,7
37792,8
37793,9
37794,6
37795,7
37796,7
37797,8
37798,9
37799,0
37800,8
37801,0
37802,7
37803,9
37804,0
37805,6
37806,2
37807,9
37808,2
37809,2
37810,7
37811,6
37812,1
37813,8
37814,4
37815,2
37816,6
37817,1
37818,6
37819,8
37820,8
37821,0
37822,5
37823,7
37824,0
37825,2
37826,1
37827,2
37828,6
37829,7
37830,7
37831,7
37832,3
37833,4
37834,2
37835,2
37836,6
37837,2
37838,3
37839,7
37840,4
37841,6
37842,1
37843,1
37844,1
37845,7
37846,0
37847,0
37848,9
37849,7
37850,1
37851,5
37852,5
37853,3
37854,1
37855,3
37856,5
37857,1
37858,1
37859,6
37860,1
37861,1
37862,9
37863,2
37864,7
37865,6
37866,6
37867,0
37868,5
37869,5
37870,1
37871,6
37872,0
37873,1
37874,9
37875,4
37876,1
37877,8
37878,3
37879,9
37880,6
37881,3
37882,6
37883,9
37884,1
37885,2
37886,5
37887,2
37888,8
37889,6
37890,5
37891,7
37892,1
37893,8
37894,7
37895,6
37896,0
37897,3
37898,3
37899,5
37900,2
37901,1
37902,2
37903,3
37904,2
37905,6
37906,8
37907,8
37908,5
37909,7
37910,0
37911,7
37912,4
37913,9
37914,1
37915,1
37916,7
37917,2
37918,2
37919,1
37920,0
37921,2
37922,0
37923,4
37924,4
37925,0
37926,1
37927,8
37928,6
37929,9
37930,7
37931,3
37932,9
37933,1
37934,9
37935,4
37936,7
37937,4
37938,2
37939,9
37940,8
37941,5
37942,4
37943,0
37944,6
37945,2
37946,7
37947,8
37948,2
37949,0
37950,0
37951,5
37952,0
37953,5
37954,5
37955,8
37956,9
37957,8
37958,2
37959,7
37960,0
37961,7
37962,6
37963,0
37964,0
37965,8
37966,9
37967,8
37968,8
37969,3
37970,7
37971,8
37972,4
37973,4
37974,1
37975,5
37976,8
37977,9
37978,0
37979,1
37980,8
37981,6
37982,8
37983,7
37984,4
37985,4
37986,5
37987,4
37988,1
37989,9
37990,0
37991,1
37992,7
37993,5
37994,9
37995,8
37996,7
37997,0
37998,6
37999,9
38000,0
38001,8
38002,8
38003,1
38004,9
38005,8
38006,8
38007,9
38008,6
38009,2
38010,2
38011,4
38012,4
38013,8
38014,2
38015,4
38016,4
38017,5
38018,7
38019,7
38020,2
38021,0
38022,3
38023,4
38024,9
38025,0
38026,4
38027,3
38028,9
38029,1
38030,5
38031,4
38032,9
38033,2
38034,3
38035,2
38036,3
38037,0
38038,0
38039,6
38040,2
38041,1
38042,1
38043,3
38044,2
38045,4
38046,3
38047,3
38048,0
38049,0
38050,7
38051,3
38052,6
38053,2
38054,1
38055,7
38056,7
38057,0
38058,7
38059,2
38060,8
38061,2
38062,3
38063,7
38064,7
38065,4
38066,2
38067,9
38068,1
38069,3
38070,5
38071,0
38072,6
38073,8
38074,1
38075,1
38076,1
38077,0
38078,1
38079,7
38080,5
38081,2
38082,0
38083,9
38084,3
38085,4
38086,9
38087,5
38088,2
38089,5
38090,2
38091,9
38092,3
38093,9
38094,8
38095,4
38096,5
38097,5
38098,3
38099,2
38100,3
38101,1
38102,4
38103,2
38104,4
38105,7
38106,8
38107,3
38108,6
38109,7
38110,9
38111,7
38112,1
38113,7
38114,2
38115,7
38116,6
38117,1
38118,4
38119,4
38120,4
38121,2
38122,5
38123,6
38124,8
38125,7
38126,3
38127,0
38128,0
38129,1
38130,6
38131,6
38132,1
38133,1
38134,6
38135,9
38136,1
38137,5
38138,2
38139,5
38140,9
38141,7
38142,6
38143,5
38144,9
38145,8
38146,3
38147,2
38148,4
38149,6
38150,2
38151,8
38152,8
38153,1
38154,0
38155,7
38156,0
38157,8
38158,9
38159,6
38160,7
38161,8
38162,4
38163,6
38164,5
38165,1
38166,7
38167,1
38168,2
38169,1
38170,9
38171,3
38172,7
38173,2
38174,6
38175,9
38176,1
38177,4
38178,9
38179,4
38180,5
38181,1
38182,2
38183,4
38184,2
38185,9
38186,7
38187,1
38188,2
38189,7
38190,8
38191,0
38192,1
38193,8
38194,2
38195,7
38196,4
38197,3
38198,4
38199,1
